reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3U92K5UVVZASJ,B00006XXGO,PlatnumPrincess,"[0, 0]",My 13 year old daughter loves this shoe and said it looks even better than displayed. It's very comfortable and the price appeared to be the lowest that we saw at the time the order was placed.,5,All Star Converse Hi Top,1377043200,2013-08-21 00:00:00
A2MDL0OV4AMTPM,B0000B35D3,Amazon Customer,"[0, 0]","I am glad I looked up earrings on Amazon because I couldn't find the right size for me anywhere.  So I had to by different kinds until I could find the right one.  I love my earrings, thank you.  And I would recommend to anyone who likes hoop earrings then this is the one for you.",5,14 kt yellow gold half round hoop earrings,1377043200,2013-08-21 00:00:00
A1OHD6FNUMREVA,B0000ZE4ZW,J J menes,"[0, 0]","I have alot of these panties, they fit wonderful and feel good all day. The nylon material feels so good on and they last a long time. A great quality panty, you should get 2 or 4 pair you'll lone them.",5,Great fit,1377043200,2013-08-21 00:00:00
AHTRAZC22RDFE,B0000ANHST,Rob S.,"[0, 0]",These fit very well.....no slim fit / skinny jeans type BS.  They are thick and well made.  I love 'em.,5,Well made,1377043200,2013-08-21 00:00:00
A3OJJN11RPR1EL,B0001YR4S6,Carol J. Robinson,"[0, 0]",Size XL classic Dickies long sleeve workshirt fits fine with T shirt underneath. Would definitely size up if wearing a thermal shirt underneath for colder months.Price was superb and shipping was really fast.,5,classic Dickies workshirt,1377129600,2013-08-22 00:00:00
AN321GN9PLGQG,B0000AUTD6,Jan Bernier,"[1, 1]",This is very large and designed well.  I will have lots of room for hunting equipment and will trust the tough design.,5,Nice Bag,1377216000,2013-08-23 00:00:00
A3LEOT4WYQ45D2,B00008KH9C,Diane,"[0, 0]",These are terrific. I looked at the price and bought only one for testing and it blew me out of the water. Read the directions to get them on but they're worth every penny. I have bought more since due to their durability and delivering what they promised. I never feel compressed or pinched and they give a great silhouette!,5,OMG,1377216000,2013-08-23 00:00:00
AA0MUFR6OTUAJ,B0001VOD4C,Karen,"[0, 0]",I had custom orthodontics made and once they wore out I could't afford to have more made.  These are great and easy to use.,5,Love these,1377216000,2013-08-23 00:00:00
A9C6O3H6RHU1H,B00011VJ7Q,Tom,"[0, 0]","I used these for hiking and I didn't want anything too heavy or bulky so these were just what I wanted.  I wear a lighter pair of wicking socks under these.  They fit nicely, had plenty of stretch and were nice and soft.  They dried quickly when I removed my hiking boots.  I am very please with this purchase.  I keep an extra pair in my pack if needed.  I hiked 10 miles up and down Mt. Katahdin with no blisters or anything so I have to say these socks did the trick to the max.Tom",5,Nice mid weight socks,1377216000,2013-08-23 00:00:00
A1K3YO24RLZ50D,B00022JPNE,"Randal A. Messner ""bucksfan10""","[0, 0]","After reading some of the reviews, I was at first worried about ordering. Then I realized everyone has different ways of judging fit. I am about a 40 - 42 and I ordered an XL. They fit great. They are long but that's the style. I will be ordering again.",5,Love them!!,1377216000,2013-08-23 00:00:00
AXS9SUNZBPPQX,B0000CNR1L,Sandy T.,"[1, 1]","This cosmetic bag is much bigger than I expected, with lots and lots of pockets and compartments.  More than enough room for all your travel items!  Love it!",5,Great Cosmetic Bag!,1377216000,2013-08-23 00:00:00
A2LXJZTQO1LUS,B000163G90,"Denise ""online shopper""","[0, 0]","I found one I like, and I reorder them on amazon. This is just an everyday bra I wear for comfort.",5,Just a good basic bra,1377216000,2013-08-23 00:00:00
A3MOHKAZ6IDZMK,B00009ZM7Z,Paul J. Petrulis,"[0, 0]","My wife and I both buy Merrell's and love them. It is all about being comfortable, and getting great wear out of this shoe. When I have purchased a product less expensive in the past, I got exactly that...an uncomfortable shoe, or one that did not last long. No problem with Merrell's...I purchased them with confidence.",5,"Higganum, CT",1377216000,2013-08-23 00:00:00
A1W64ZEL2TQBPD,B00008ID1O,"Naney ""Naney""","[2, 2]",Fit. Comfortable. Prime. Who could ask for more? It would only be nicer if more patterns were Prime. I had to buy three sets of these to get Prime and now I have a lot of blue in my drawer.,5,Comfortable,1377388800,2013-08-25 00:00:00
A6Z13RJ4RYUH8,B0001YS3NG,"Janice B. Kirkwood ""Jan Kirkwood""","[0, 0]","Fit true to size and was very happy with them. Looking for a little lighter weight pant for the summer heat amd loved the weight of these, not as heavy, but what I was looking for.",5,Great Jeans,1377388800,2013-08-25 00:00:00
A1WONH813WVWQ2,B0000ZDSDG,Aurora,"[0, 0]","I haev had an illfitting bra for way to long. I am a 32 D and can not find my size in stores, so ty Bali for selling your products online love itPro's:fits greatgreat feelingdoesn't show under clothes (got rosewood colour)amazing supportstraps are comfyback is nice and snugCons:  is a little tight at first but after I washed it, it was fine",5,Great bra,1377475200,2013-08-26 00:00:00
A2WRKQY6L32JJV,B0000ANAKR,Hyeon-I Son,"[0, 0]","He used my account to buy this, I think he is liking his new sandals. It seems to me well fitting to my brother.",5,My brother loves it,1377475200,2013-08-26 00:00:00
A1CGHMGBDW48X9,B0000DYKET,David Jacobson,"[0, 0]",These are very comfortable and the leather makes them a bit more dressy than my standard seat belt material Keen sandals.,5,Like these sandals,1377561600,2013-08-27 00:00:00
A1J26WRSH6Y6AZ,B0001Y8YBW,Lee,"[1, 1]","The product did fit a hair bit bigger than exspected but thats my fault for ordering a pair of shoes a half a size bigger than I normally wear.  Even so I love these shoes they are very comfortable. I bought them for use in the gym. Best pair of shoes for lifting in my opinion. Opposed to all these toe shoe people that have to or should wash them after every use. Stylin with my fuctional green kicks while I watch the bar bow from the massive weight I just ripped off the floor. (well massive weight for me). On a side note if you require walking any distance over irregular shaped gravel, covered in moon dust I suggest walking to the gym in your normal shoes. Feel every pebble from being spoiled from wearing shoes all the time.",5,Cant go wrong with owning a pair of Chuck's,1377648000,2013-08-28 00:00:00
A2L9HEANEXX2L6,B0001ZNZJM,Frustrated toaster,"[0, 0]","Bought this and Calvin Klein brief at the same time. This one dries a little faster, has no color run/bleed like the CK when washed.Very comfortable - slightly warm in summer due to style but better than similar style in cotton.",5,"Good fit, material and comfort.",1377734400,2013-08-29 00:00:00
A19A8X201H0TNB,B000163G90,Rebecca Goolcharan,"[0, 0]","As usual I have no complains, perfect fit. Love the colour and style and very very comfy. Feels like u have nothing on lol",5,Perfect Fit,1377820800,2013-08-30 00:00:00
A2K0LRCMBUAKN0,B0001M3UWW,Karen A,"[0, 0]",I don't think you can go wrong with the Reef brand.  They're great for the beach or casual walking around town.,5,super comfy,1377907200,2013-08-31 00:00:00
A3JF9EQUMHCOF4,B0000ZE6AK,"Lyndee Bee ""Always Curious""","[13, 13]","Well, what can I say.  They are the panties I always buy.  Afterall, they are just a fundamental, necessary thing.  However, there are panties, and then there are panties.  These fit well, launder nicely, and last for a fairly long time.  And I am not gentle with them.  I use a little bleach and hot water to wash them, then toss them into the dryer (on medium setting).  They hold up to the unslaught very well.  Eventually the elastic waist begins to wear out, that is become slightly less elastic.  However, by then the panties ought to be replaced anyway.  Good basic product, worth the money.  Bargain panties are not a bargain.  They often don't fit well, or the fabric is odd.  These are the best, highly recommend.  I am not sure they deserve five stars, as they are a bit pricey.  However, you get what you pay for, and these are very nice.",5,Nice Panties,1357689600,2013-09-01 00:00:00
A2AOV4F1VZBRIG,B0000ZE4ZW,Sally in AZ,"[0, 0]",I bought these for my mom.  She likes them.  She wears them a lot.  They clean up nicely and last a long time.,5,Clean,1360368000,2013-09-02 00:00:00
A7KV8S5PXXPM8,B0001M3UWW,peeking,"[0, 0]","These sandals are very well-made and quite comfortable.  I expect they will give my plenty of wear, and they are attractive.  I will reorder these.",5,Well Constructed,1360368000,2013-09-02 00:00:00
AVH8BS639HCYV,B0000DCS5T,bartbaby,"[0, 0]",Bought these for my son and he loves them.  True to size. Would highly recommend. Great price for Sperry Topsider.,5,Perfect fit,1360368000,2013-09-02 00:00:00
A294DLEFESK060,B0000B35GE,mcclara,"[0, 0]",Very impressed with the price and quality of these earrings.  Very secure clasp and good weight.  Would highly recommendthese and I plan to purchase other sizes.,5,Good buy,1360368000,2013-09-02 00:00:00
A1A4VNZ1LPNRD7,B0001YS25K,Martin C. Howden,"[0, 0]","If you are looking for a heavier pair of jeans that are well constructed and have a good fit; then these are your jeans. I have bought several pair that they are comfortable and wear a long time. The may be a little hot during the summer, but I prefer the  feel and fit to thinner versions.",5,If you're looking for a good pair of jeans,1362787200,2013-09-03 00:00:00
A136JMKQ4U5MQV,B0001YRWE2,gk,"[0, 0]","These are classic Dickies all the way. They fit well. I bought mine extra big to handle winter clothes being put under them. Seams are solid, so are fittings and plenty of pockets.",5,Nice overalls,1362787200,2013-09-03 00:00:00
A2WYJ6JPI7Y57,B0000BX8L1,Huifang Xu,"[0, 0]","it's a nice watch for boys around the school age. the two hands with lizards look so funny, just animating.My son likes it so much",5,nice design,1365465600,2013-09-04 00:00:00
A1POEB22692409,B0000722HK,Hoya Paranoia,"[0, 0]","I got two of these shirts in anticipation of the DC summer heat.  Got to try them out for the first time today during my morning run.  Kept me cool and wicked away sweat quite nicely.  A word of caution, they are a bit sheer, so if you're bashful get a darker color.",5,Great for Running,1365465600,2013-09-04 00:00:00
A1F7YU6O5RU432,1608299953,Angela Streiff,"[0, 0]","Since learning a language from software is not exactly the same as learning a language from going to live in the country itself, I suggest picking up the Rosetta Stone software 1 level at a time, like this French level 1. That way you know if you are able to learn from the software, before investing even more money into it. Since total immersion into another country to learn is not always an option, Rosetta Stone it the next best thing. While a class environment might work better for some, there's not always time for that either. Sometimes there's just enough time on the weekends, or in the evenings after work to get a few hours of studying in. Or maybe you just don't want to sit in a school like classroom, trying to learn from an instructor. That's where Rosetta Stone comes in.Rosetta Stone tries to be more than just a computer program. Instead it's interactive, and is a cross between software and an at-home classroom Spanish lesson. The software comes with a headset and microphone so that while you are learning, you also speak into the headset and respond to questions. The software helps one learn how to pronounce the words and practice what you've learned to help retain it. Unlike a classroom environment, you can work at this at your own pace, which I appreciate. When I took a Spanish class, some of the students flew ahead of me, while the rest of us were just trying to keep up. Rosetta Stone lets a person learn at the pace they learn at (fast or slow) so they don't end up missing anything along the way. I'm more comfortable learning from the program as well, than in front of a group of strangers .While going to France and living there for a while is probably the easiest and fastest way to learn French, Rosetta Stone is the next best thing, and a more realistic option for most people.",5,"Suggest getting this 1 level at a time, so you know if you can learn from the program",1365465600,2013-09-04 00:00:00
